timestamp,T_outdoor_C,RH_outdoor_pct,solar_irradiance_W_m2,T_sky_C
2022-01-20 20:00:00,6.85,70.3,0.0,3.85
2022-01-20 21:00:00,6.38,72.5,0.0,3.38
2022-01-20 22:00:00,11.4,65.3,0.0,8.4
2022-01-20 23:00:00,12.27,57.1,0.0,9.27
2022-01-21 00:00:00,10.72,61.5,0.0,7.72
2022-01-21 01:00:00,7.78,57.7,0.0,4.78
2022-01-21 02:00:00,3.94,59.6,0.0,0.94
2022-01-21 03:00:00,4.21,63.6,0.0,1.21
2022-01-21 04:00:00,2.89,64.0,0.0,-0.11
2022-01-21 05:00:00,0.63,67.1,0.0,-2.37
2022-01-21 06:00:00,0.36,65.4,0.0,-2.64
2022-01-21 07:00:00,-0.49,70.7,0.0,-3.49
2022-01-21 08:00:00,4.47,66.2,20.6,1.29
2022-01-21 09:00:00,7.71,68.1,71.9,4.09
2022-01-21 10:00:00,9.08,69.8,118.7,5.04
2022-01-21 11:00:00,13.34,71.2,184.8,8.72
2022-01-21 12:00:00,14.46,68.7,211.5,9.61
2022-01-21 13:00:00,13.46,74.0,174.4,8.94
2022-01-21 14:00:00,17.03,78.3,202.7,12.25
2022-01-21 15:00:00,18.14,70.4,128.7,14.02
2022-01-21 16:00:00,15.72,70.6,42.0,12.35
2022-01-21 17:00:00,14.77,70.3,0.0,11.77
2022-01-21 18:00:00,12.17,81.7,0.0,9.17
2022-01-21 19:00:00,8.42,74.9,0.0,5.42
2022-01-21 20:00:00,9.24,69.9,0.0,6.24
2022-01-21 21:00:00,11.85,67.0,0.0,8.85
2022-01-21 22:00:00,7.64,67.0,0.0,4.64
2022-01-21 23:00:00,7.59,62.0,0.0,4.59
2022-01-22 00:00:00,5.23,61.5,0.0,2.23
2022-01-22 01:00:00,3.5,61.9,0.0,0.5
2022-01-22 02:00:00,1.9,60.0,0.0,-1.1
2022-01-22 03:00:00,0.14,61.5,0.0,-2.86
2022-01-22 04:00:00,0.63,63.9,0.0,-2.37
2022-01-22 05:00:00,-0.33,61.3,0.0,-3.33
2022-01-22 06:00:00,1.28,72.9,0.0,-1.72
2022-01-22 07:00:00,2.45,68.8,0.0,-0.55
2022-01-22 08:00:00,3.41,64.7,18.7,0.25
2022-01-22 09:00:00,3.13,63.8,43.9,-0.25
2022-01-22 10:00:00,3.59,71.5,82.4,-0.13
2022-01-22 11:00:00,6.67,76.5,114.0,2.67
2022-01-22 12:00:00,8.97,76.8,156.2,4.61
2022-01-22 13:00:00,8.02,77.1,123.8,3.93
2022-01-22 14:00:00,9.01,76.1,132.5,4.85
2022-01-22 15:00:00,10.95,74.6,90.4,7.16
2022-01-22 16:00:00,7.62,77.4,30.0,4.36
2022-01-22 17:00:00,8.54,74.1,0.0,5.54
2022-01-22 18:00:00,6.69,75.3,0.0,3.69
2022-01-22 19:00:00,7.11,78.2,0.0,4.11
2022-01-22 20:00:00,4.63,70.7,0.0,1.63
2022-01-22 21:00:00,0.03,74.6,0.0,-2.97
2022-01-22 22:00:00,-4.04,74.5,0.0,-7.04
2022-01-22 23:00:00,-4.54,66.8,0.0,-7.54
2022-01-23 00:00:00,-4.47,65.4,0.0,-7.47
2022-01-23 01:00:00,-6.55,70.6,0.0,-9.55
2022-01-23 02:00:00,-5.18,62.9,0.0,-8.18
2022-01-23 03:00:00,-8.18,66.7,0.0,-11.18
2022-01-23 04:00:00,-7.51,73.0,0.0,-10.51
2022-01-23 05:00:00,-8.82,71.5,0.0,-11.82
2022-01-23 06:00:00,-8.63,70.3,0.0,-11.63
2022-01-23 07:00:00,-6.76,73.7,0.0,-9.76
2022-01-23 08:00:00,-6.59,73.3,17.4,-9.74
2022-01-23 09:00:00,-5.32,78.5,37.6,-8.65
2022-01-23 10:00:00,-1.27,69.9,59.0,-4.79
2022-01-23 11:00:00,-0.62,77.7,79.1,-4.31
2022-01-23 12:00:00,2.72,72.2,94.0,-1.1
2022-01-23 13:00:00,1.78,81.0,72.6,-1.86
2022-01-23 14:00:00,3.94,79.8,76.8,0.27
2022-01-23 15:00:00,7.52,83.1,69.3,3.91
2022-01-23 16:00:00,2.75,83.2,16.1,-0.39
2022-01-23 17:00:00,1.24,79.2,0.0,-1.76
2022-01-23 18:00:00,2.23,77.5,0.0,-0.77
2022-01-23 19:00:00,1.33,78.2,0.0,-1.67
2022-01-23 20:00:00,1.4,72.9,0.0,-1.6
2022-01-23 21:00:00,-0.63,73.0,0.0,-3.63
2022-01-23 22:00:00,-1.24,74.8,0.0,-4.24
2022-01-23 23:00:00,-2.28,66.4,0.0,-5.28
2022-01-24 00:00:00,-0.51,64.6,0.0,-3.51
2022-01-24 01:00:00,-0.47,63.4,0.0,-3.47
2022-01-24 02:00:00,-0.01,72.6,0.0,-3.01
2022-01-24 03:00:00,-0.76,65.0,0.0,-3.76
2022-01-24 04:00:00,-1.3,67.2,0.0,-4.3
2022-01-24 05:00:00,-1.37,67.1,0.0,-4.37
2022-01-24 06:00:00,0.55,67.9,0.0,-2.45
2022-01-24 07:00:00,1.01,68.7,0.0,-1.99
2022-01-24 08:00:00,3.1,69.7,20.9,-0.08
2022-01-24 09:00:00,8.8,64.0,76.7,5.13
2022-01-24 10:00:00,11.88,70.5,146.3,7.6
2022-01-24 11:00:00,12.38,71.3,187.9,7.73
2022-01-24 12:00:00,15.8,73.6,245.4,10.65
2022-01-24 13:00:00,15.64,73.4,233.3,10.6
2022-01-24 14:00:00,11.98,78.7,147.5,7.69
2022-01-24 15:00:00,10.25,80.5,86.3,6.5
2022-01-24 16:00:00,6.55,70.4,25.4,3.33
2022-01-24 17:00:00,5.74,77.3,0.0,2.74
2022-01-24 18:00:00,5.39,71.6,0.0,2.39
2022-01-24 19:00:00,8.09,74.5,0.0,5.09
2022-01-24 20:00:00,7.74,70.6,0.0,4.74
2022-01-24 21:00:00,6.16,73.8,0.0,3.16
2022-01-24 22:00:00,6.7,67.5,0.0,3.7
2022-01-24 23:00:00,1.15,65.8,0.0,-1.85
2022-01-25 00:00:00,0.89,68.1,0.0,-2.11
2022-01-25 01:00:00,1.89,62.2,0.0,-1.11
2022-01-25 02:00:00,-1.4,62.3,0.0,-4.4
2022-01-25 03:00:00,1.03,63.5,0.0,-1.97
2022-01-25 04:00:00,2.05,66.9,0.0,-0.95
2022-01-25 05:00:00,1.85,65.8,0.0,-1.15
2022-01-25 06:00:00,4.08,65.4,0.0,1.08
2022-01-25 07:00:00,9.76,71.2,0.0,6.76
2022-01-25 08:00:00,11.19,62.4,41.0,7.83
2022-01-25 09:00:00,12.84,64.1,112.9,8.85
2022-01-25 10:00:00,13.05,69.3,169.7,8.56
2022-01-25 11:00:00,12.44,76.1,184.5,7.83
2022-01-25 12:00:00,15.12,69.5,229.0,10.12
2022-01-25 13:00:00,14.1,79.7,188.5,9.45
2022-01-25 14:00:00,14.74,70.8,180.5,10.16
2022-01-25 15:00:00,13.93,75.5,108.2,9.99
2022-01-25 16:00:00,14.75,75.6,43.5,11.37
2022-01-25 17:00:00,14.9,71.4,0.0,11.9
2022-01-25 18:00:00,16.13,69.9,0.0,13.13
2022-01-25 19:00:00,13.92,73.2,0.0,10.92
2022-01-25 20:00:00,12.09,73.7,0.0,9.09
2022-01-25 21:00:00,8.77,62.1,0.0,5.77
2022-01-25 22:00:00,6.63,67.4,0.0,3.63
2022-01-25 23:00:00,6.26,64.3,0.0,3.26
2022-01-26 00:00:00,6.79,62.7,0.0,3.79
2022-01-26 01:00:00,4.12,61.1,0.0,1.12
2022-01-26 02:00:00,5.41,56.6,0.0,2.41
2022-01-26 03:00:00,7.92,63.5,0.0,4.92
2022-01-26 04:00:00,8.75,62.2,0.0,5.75
2022-01-26 05:00:00,12.8,57.4,0.0,9.8
2022-01-26 06:00:00,11.67,58.4,0.0,8.67
2022-01-26 07:00:00,9.94,61.0,0.0,6.94
2022-01-26 08:00:00,7.44,58.7,28.0,4.2
2022-01-26 09:00:00,11.77,68.0,98.4,7.91
2022-01-26 10:00:00,14.26,70.6,163.1,9.84
2022-01-26 11:00:00,15.19,70.6,217.2,10.29
2022-01-26 12:00:00,16.63,71.3,271.9,11.25
2022-01-26 13:00:00,15.0,74.4,196.8,10.27
2022-01-26 14:00:00,20.33,69.7,233.2,15.29
2022-01-26 15:00:00,20.47,71.1,160.0,16.07
2022-01-26 16:00:00,20.22,71.9,66.5,16.64
2022-01-26 17:00:00,20.88,73.1,0.0,17.88
2022-01-26 18:00:00,20.7,73.7,0.0,17.7
2022-01-26 19:00:00,19.73,67.3,0.0,16.73
2022-01-26 20:00:00,16.56,64.0,0.0,13.56
2022-01-26 21:00:00,15.93,64.9,0.0,12.93
2022-01-26 22:00:00,18.08,67.2,0.0,15.08
2022-01-26 23:00:00,19.07,55.4,0.0,16.07
2022-01-27 00:00:00,20.64,58.1,0.0,17.64
2022-01-27 01:00:00,18.1,59.1,0.0,15.1
2022-01-27 02:00:00,14.98,54.6,0.0,11.98
2022-01-27 03:00:00,14.04,53.7,0.0,11.04
2022-01-27 04:00:00,13.85,58.0,0.0,10.85
2022-01-27 05:00:00,16.09,57.2,0.0,13.09
2022-01-27 06:00:00,12.95,61.4,0.0,9.95
2022-01-27 07:00:00,16.7,65.7,0.0,13.7
2022-01-27 08:00:00,17.11,62.2,59.0,13.6
2022-01-27 09:00:00,17.11,60.7,118.5,13.08
2022-01-27 10:00:00,16.01,67.6,206.0,11.2
2022-01-27 11:00:00,13.65,71.7,220.2,8.72
2022-01-27 12:00:00,16.25,75.6,237.0,11.18
2022-01-27 13:00:00,17.04,72.4,228.5,12.04
2022-01-27 14:00:00,14.8,73.9,180.9,10.22
2022-01-27 15:00:00,12.36,72.5,106.8,8.43
2022-01-27 16:00:00,11.63,78.3,38.2,8.3
2022-01-27 17:00:00,14.61,84.2,0.0,11.61
2022-01-27 18:00:00,13.26,72.6,0.0,10.26
2022-01-27 19:00:00,9.21,74.6,0.0,6.21
2022-01-27 20:00:00,7.66,69.9,0.0,4.66
2022-01-27 21:00:00,5.98,66.0,0.0,2.98
2022-01-27 22:00:00,-0.53,71.8,0.0,-3.53
2022-01-27 23:00:00,-1.4,68.6,0.0,-4.4
2022-01-28 00:00:00,-2.45,59.8,0.0,-5.45
2022-01-28 01:00:00,-1.43,69.7,0.0,-4.43
2022-01-28 02:00:00,2.1,63.4,0.0,-0.9
2022-01-28 03:00:00,4.32,60.9,0.0,1.32
2022-01-28 04:00:00,3.97,59.9,0.0,0.97
2022-01-28 05:00:00,2.3,64.2,0.0,-0.7
2022-01-28 06:00:00,8.39,62.9,0.0,5.39
2022-01-28 07:00:00,9.42,64.3,0.0,6.42
2022-01-28 08:00:00,10.54,68.2,41.0,7.18
2022-01-28 09:00:00,11.68,70.9,98.9,7.81
2022-01-28 10:00:00,13.26,74.8,183.1,8.66
2022-01-28 11:00:00,14.06,68.3,213.2,9.2
2022-01-28 12:00:00,13.85,71.3,228.3,8.86
2022-01-28 13:00:00,13.52,75.8,186.5,8.89
2022-01-28 14:00:00,13.97,73.2,189.9,9.31
2022-01-28 15:00:00,13.08,74.4,99.0,9.21
2022-01-28 16:00:00,11.56,78.1,39.0,8.22
2022-01-28 17:00:00,11.42,78.5,0.0,8.42
2022-01-28 18:00:00,10.24,78.6,0.0,7.24
2022-01-28 19:00:00,12.36,71.1,0.0,9.36
2022-01-28 20:00:00,5.84,73.9,0.0,2.84
2022-01-28 21:00:00,6.98,70.1,0.0,3.98
2022-01-28 22:00:00,8.31,66.1,0.0,5.31
2022-01-28 23:00:00,2.96,63.9,0.0,-0.04
2022-01-29 00:00:00,1.46,62.2,0.0,-1.54
2022-01-29 01:00:00,0.16,66.1,0.0,-2.84
2022-01-29 02:00:00,-2.9,62.1,0.0,-5.9
2022-01-29 03:00:00,-4.24,59.6,0.0,-7.24
2022-01-29 04:00:00,-5.85,66.0,0.0,-8.85
2022-01-29 05:00:00,-1.31,69.2,0.0,-4.31
2022-01-29 06:00:00,1.69,56.6,0.0,-1.31
2022-01-29 07:00:00,5.48,64.2,0.0,2.48
2022-01-29 08:00:00,8.22,68.2,36.8,4.89
2022-01-29 09:00:00,7.26,63.7,76.7,3.59
2022-01-29 10:00:00,7.62,71.0,105.2,3.7
2022-01-29 11:00:00,9.97,69.4,179.0,5.41
2022-01-29 12:00:00,8.67,72.6,152.5,4.34
2022-01-29 13:00:00,11.12,74.7,160.6,6.71
2022-01-29 14:00:00,11.28,73.5,149.6,6.97
2022-01-29 15:00:00,10.86,73.8,101.1,6.97
2022-01-29 16:00:00,12.3,76.2,47.9,8.88
2022-01-29 17:00:00,12.79,81.8,0.0,9.79
2022-01-29 18:00:00,11.34,76.5,0.0,8.34
2022-01-29 19:00:00,12.71,74.5,0.0,9.71
2022-01-29 20:00:00,9.31,73.2,0.0,6.31
2022-01-29 21:00:00,9.33,66.1,0.0,6.33
2022-01-29 22:00:00,9.24,66.6,0.0,6.24
2022-01-29 23:00:00,7.37,67.5,0.0,4.37
2022-01-30 00:00:00,7.0,64.8,0.0,4.0
2022-01-30 01:00:00,3.66,63.0,0.0,0.66
2022-01-30 02:00:00,5.09,62.2,0.0,2.09
2022-01-30 03:00:00,4.53,68.0,0.0,1.53
2022-01-30 04:00:00,3.66,63.9,0.0,0.66
2022-01-30 05:00:00,6.32,60.1,0.0,3.32
2022-01-30 06:00:00,5.66,62.7,0.0,2.66
2022-01-30 07:00:00,3.9,62.8,0.0,0.9
2022-01-30 08:00:00,2.15,76.2,19.2,-1.01
2022-01-30 09:00:00,4.97,75.2,67.8,1.38
2022-01-30 10:00:00,3.94,73.7,85.1,0.19
2022-01-30 11:00:00,9.0,79.9,146.7,4.72
2022-01-30 12:00:00,6.03,78.8,126.8,1.92
2022-01-30 13:00:00,10.58,74.9,164.2,6.14
2022-01-30 14:00:00,11.67,79.4,147.7,7.38
2022-01-30 15:00:00,11.79,78.2,98.0,7.93
2022-01-30 16:00:00,10.67,79.7,41.9,7.3
2022-01-30 17:00:00,11.16,71.8,0.0,8.16
2022-01-30 18:00:00,10.43,72.3,0.0,7.43
2022-01-30 19:00:00,11.74,76.5,0.0,8.74
2022-01-30 20:00:00,10.78,75.1,0.0,7.78
2022-01-30 21:00:00,9.8,72.2,0.0,6.8
2022-01-30 22:00:00,7.77,73.1,0.0,4.77
2022-01-30 23:00:00,6.48,66.4,0.0,3.48
2022-01-31 00:00:00,6.12,64.3,0.0,3.12
2022-01-31 01:00:00,1.9,60.5,0.0,-1.1
2022-01-31 02:00:00,-1.12,62.0,0.0,-4.12
2022-01-31 03:00:00,0.49,56.7,0.0,-2.51
2022-01-31 04:00:00,1.21,61.7,0.0,-1.79
2022-01-31 05:00:00,1.53,57.3,0.0,-1.47
2022-01-31 06:00:00,2.55,67.8,0.0,-0.45
2022-01-31 07:00:00,4.46,66.8,0.0,1.46
2022-01-31 08:00:00,4.72,61.9,27.2,1.48
2022-01-31 09:00:00,4.64,70.0,58.9,1.13
2022-01-31 10:00:00,6.58,78.1,107.5,2.64
2022-01-31 11:00:00,6.05,74.5,136.4,1.86
2022-01-31 12:00:00,8.21,72.9,175.8,3.67
2022-01-31 13:00:00,5.85,73.3,120.7,1.79
2022-01-31 14:00:00,8.81,72.9,121.3,4.75
2022-01-31 15:00:00,10.21,79.4,106.0,6.29
2022-01-31 16:00:00,10.78,75.9,41.1,7.42
2022-01-31 17:00:00,12.43,74.3,0.0,9.43
2022-01-31 18:00:00,15.05,71.1,0.0,12.05
2022-01-31 19:00:00,15.95,69.5,0.0,12.95
2022-01-31 20:00:00,10.87,66.4,0.0,7.87
2022-01-31 21:00:00,7.02,70.3,0.0,4.02
2022-01-31 22:00:00,4.61,63.7,0.0,1.61
2022-01-31 23:00:00,3.65,63.8,0.0,0.65
2022-02-01 00:00:00,3.85,66.9,0.0,0.85
2022-02-01 01:00:00,1.72,64.5,0.0,-1.28
2022-02-01 02:00:00,1.77,64.4,0.0,-1.23
2022-02-01 03:00:00,0.25,69.2,0.0,-2.75
2022-02-01 04:00:00,-0.58,63.4,0.0,-3.58
2022-02-01 05:00:00,-2.62,65.6,0.0,-5.62
2022-02-01 06:00:00,-3.28,66.7,0.0,-6.28
2022-02-01 07:00:00,-4.47,68.8,0.0,-7.47
2022-02-01 08:00:00,-4.63,69.6,19.3,-7.8
2022-02-01 09:00:00,-0.58,73.4,51.1,-4.03
2022-02-01 10:00:00,-0.67,76.9,72.9,-4.31
2022-02-01 11:00:00,6.38,75.9,117.6,2.35
2022-02-01 12:00:00,8.7,75.8,152.0,4.37
2022-02-01 13:00:00,10.09,79.3,156.4,5.72
2022-02-01 14:00:00,9.07,78.1,138.8,4.85
2022-02-01 15:00:00,10.91,76.2,104.3,7.0
2022-02-01 16:00:00,9.78,74.9,41.6,6.42
2022-02-01 17:00:00,9.76,72.0,0.0,6.76
2022-02-01 18:00:00,14.3,77.2,0.0,11.3
2022-02-01 19:00:00,13.02,69.3,0.0,10.02
2022-02-01 20:00:00,14.07,65.7,0.0,11.07
2022-02-01 21:00:00,11.22,66.0,0.0,8.22
2022-02-01 22:00:00,9.78,64.6,0.0,6.78
2022-02-01 23:00:00,12.04,66.8,0.0,9.04
2022-02-02 00:00:00,9.54,60.1,0.0,6.54
2022-02-02 01:00:00,12.2,66.1,0.0,9.2
2022-02-02 02:00:00,12.78,57.1,0.0,9.78
2022-02-02 03:00:00,11.09,63.6,0.0,8.09
2022-02-02 04:00:00,12.21,59.8,0.0,9.21
2022-02-02 05:00:00,14.29,58.2,0.0,11.29
2022-02-02 06:00:00,15.88,62.7,0.0,12.88
2022-02-02 07:00:00,13.29,64.7,0.0,10.29
2022-02-02 08:00:00,12.74,65.9,58.0,9.23
2022-02-02 09:00:00,13.32,73.2,115.9,9.31
2022-02-02 10:00:00,14.29,66.9,204.1,9.5
2022-02-02 11:00:00,16.57,66.7,250.0,11.38
2022-02-02 12:00:00,17.75,69.1,297.9,12.14
2022-02-02 13:00:00,15.65,79.0,229.4,10.64
2022-02-02 14:00:00,16.83,78.5,188.6,12.18
2022-02-02 15:00:00,18.1,72.3,136.8,13.91
2022-02-02 16:00:00,18.89,66.1,72.0,15.26
2022-02-02 17:00:00,20.33,70.8,0.0,17.33
2022-02-02 18:00:00,20.89,66.5,0.0,17.89
2022-02-02 19:00:00,20.39,66.3,0.0,17.39
2022-02-02 20:00:00,18.64,63.0,0.0,15.64
2022-02-02 21:00:00,13.64,61.3,0.0,10.64
2022-02-02 22:00:00,13.01,69.5,0.0,10.01
2022-02-02 23:00:00,11.99,59.9,0.0,8.99
2022-02-03 00:00:00,11.29,64.5,0.0,8.29
2022-02-03 01:00:00,7.69,59.8,0.0,4.69
2022-02-03 02:00:00,4.91,57.4,0.0,1.91
2022-02-03 03:00:00,6.85,61.1,0.0,3.85
2022-02-03 04:00:00,6.84,58.7,0.0,3.84
2022-02-03 05:00:00,8.6,59.4,0.0,5.6
2022-02-03 06:00:00,9.3,61.7,0.0,6.3
2022-02-03 07:00:00,10.24,60.4,0.0,7.24
2022-02-03 08:00:00,13.17,58.9,52.7,9.71
2022-02-03 09:00:00,13.2,66.2,109.2,9.24
2022-02-03 10:00:00,14.51,71.2,208.9,9.68
2022-02-03 11:00:00,14.62,67.9,226.8,9.64
2022-02-03 12:00:00,14.67,73.2,267.8,9.32
2022-02-03 13:00:00,14.78,78.7,231.7,9.75
2022-02-03 14:00:00,15.69,74.5,216.4,10.79
2022-02-03 15:00:00,14.84,75.8,130.1,10.7
2022-02-03 16:00:00,17.18,74.2,69.5,13.57
2022-02-03 17:00:00,14.76,72.2,0.0,11.76
2022-02-03 18:00:00,13.56,70.3,0.0,10.56
2022-02-03 19:00:00,11.63,69.2,0.0,8.63
2022-02-03 20:00:00,13.35,70.0,0.0,10.35
2022-02-03 21:00:00,12.33,69.1,0.0,9.33
2022-02-03 22:00:00,12.98,66.3,0.0,9.98
2022-02-03 23:00:00,8.57,62.5,0.0,5.57
2022-02-04 00:00:00,8.04,65.2,0.0,5.04
2022-02-04 01:00:00,8.93,60.8,0.0,5.93
2022-02-04 02:00:00,8.42,59.3,0.0,5.42
2022-02-04 03:00:00,10.21,47.9,0.0,7.21
2022-02-04 04:00:00,9.07,56.3,0.0,6.07
2022-02-04 05:00:00,12.19,53.7,0.0,9.19
2022-02-04 06:00:00,17.24,59.2,0.0,14.24
2022-02-04 07:00:00,17.0,59.8,0.0,14.0
2022-02-04 08:00:00,16.83,58.8,67.6,13.24
2022-02-04 09:00:00,20.62,63.6,158.9,16.23
2022-02-04 10:00:00,24.53,59.0,232.3,19.5
2022-02-04 11:00:00,24.02,62.8,295.0,18.44
2022-02-04 12:00:00,23.62,66.1,334.3,17.7
2022-02-04 13:00:00,23.34,71.6,315.7,17.58
2022-02-04 14:00:00,20.69,76.5,236.4,15.62
2022-02-04 15:00:00,18.72,71.9,155.7,14.36
2022-02-04 16:00:00,16.34,78.4,67.2,12.76
2022-02-04 17:00:00,14.22,74.7,0.0,11.22
2022-02-04 18:00:00,13.35,74.1,0.0,10.35
2022-02-04 19:00:00,12.79,71.4,0.0,9.79
2022-02-04 20:00:00,14.66,67.6,0.0,11.66
2022-02-04 21:00:00,11.19,68.7,0.0,8.19
2022-02-04 22:00:00,11.79,66.7,0.0,8.79
2022-02-04 23:00:00,9.99,60.3,0.0,6.99
2022-02-05 00:00:00,8.75,61.0,0.0,5.75
2022-02-05 01:00:00,9.19,64.8,0.0,6.19
2022-02-05 02:00:00,6.26,60.7,0.0,3.26
2022-02-05 03:00:00,6.79,60.5,0.0,3.79
2022-02-05 04:00:00,7.19,63.3,0.0,4.19
2022-02-05 05:00:00,8.57,58.6,0.0,5.57
2022-02-05 06:00:00,9.79,60.9,0.0,6.79
2022-02-05 07:00:00,15.56,62.7,0.0,12.56
2022-02-05 08:00:00,15.08,66.6,60.3,11.55
2022-02-05 09:00:00,14.98,58.4,131.1,10.83
2022-02-05 10:00:00,14.77,66.0,188.7,10.12
2022-02-05 11:00:00,14.68,67.7,249.4,9.5
2022-02-05 12:00:00,14.32,72.5,235.0,9.27
2022-02-05 13:00:00,17.45,70.2,279.2,12.01
2022-02-05 14:00:00,20.62,74.3,266.1,15.3
2022-02-05 15:00:00,19.35,73.8,151.9,15.02
2022-02-05 16:00:00,17.29,76.7,63.8,13.73
2022-02-05 17:00:00,17.6,75.7,0.0,14.6
2022-02-05 18:00:00,15.53,74.3,0.0,12.53
2022-02-05 19:00:00,15.65,69.2,0.0,12.65
2022-02-05 20:00:00,14.69,68.6,0.0,11.69
2022-02-05 21:00:00,10.18,66.5,0.0,7.18
2022-02-05 22:00:00,11.97,60.3,0.0,8.97
2022-02-05 23:00:00,14.18,63.8,0.0,11.18
2022-02-06 00:00:00,11.61,59.9,0.0,8.61
2022-02-06 01:00:00,9.77,55.0,0.0,6.77
2022-02-06 02:00:00,9.63,60.2,0.0,6.63
2022-02-06 03:00:00,9.9,57.4,0.0,6.9
2022-02-06 04:00:00,11.14,51.6,0.0,8.14
2022-02-06 05:00:00,15.35,52.6,0.0,12.35
2022-02-06 06:00:00,15.3,56.2,0.0,12.3
2022-02-06 07:00:00,14.29,61.5,0.1,11.29
2022-02-06 08:00:00,12.39,66.6,61.9,8.85
2022-02-06 09:00:00,12.03,69.3,129.2,7.9
2022-02-06 10:00:00,13.15,70.9,186.2,8.52
2022-02-06 11:00:00,17.85,69.0,256.2,12.6
2022-02-06 12:00:00,17.57,76.5,301.3,11.93
2022-02-06 13:00:00,18.6,74.5,257.6,13.35
2022-02-06 14:00:00,18.85,73.9,220.7,13.92
2022-02-06 15:00:00,21.19,74.1,184.7,16.57
2022-02-06 16:00:00,25.76,68.6,89.5,21.97
2022-02-06 17:00:00,23.64,69.7,0.1,20.64
2022-02-06 18:00:00,21.39,63.2,0.0,18.39
2022-02-06 19:00:00,22.05,65.8,0.0,19.05
2022-02-06 20:00:00,21.72,70.0,0.0,18.72
2022-02-06 21:00:00,23.59,61.7,0.0,20.59
2022-02-06 22:00:00,22.78,59.4,0.0,19.78
2022-02-06 23:00:00,20.14,61.0,0.0,17.14
2022-02-07 00:00:00,19.68,57.2,0.0,16.68
2022-02-07 01:00:00,20.44,51.8,0.0,17.44
2022-02-07 02:00:00,20.84,53.1,0.0,17.84
2022-02-07 03:00:00,20.89,49.2,0.0,17.89
2022-02-07 04:00:00,22.4,52.8,0.0,19.4
2022-02-07 05:00:00,24.37,49.7,0.0,21.37
2022-02-07 06:00:00,26.99,55.3,0.0,23.99
2022-02-07 07:00:00,28.29,52.4,1.1,25.28
2022-02-07 08:00:00,28.11,53.9,84.4,24.38
2022-02-07 09:00:00,28.73,58.4,164.1,24.29
2022-02-07 10:00:00,31.49,61.0,261.3,26.2
2022-02-07 11:00:00,30.05,59.4,292.5,24.49
2022-02-07 12:00:00,30.94,63.1,291.3,25.39
2022-02-07 13:00:00,30.07,67.0,323.7,24.24
2022-02-07 14:00:00,29.83,71.8,232.8,24.8
2022-02-07 15:00:00,31.81,59.6,176.4,27.26
2022-02-07 16:00:00,31.17,69.0,88.5,27.4
2022-02-07 17:00:00,29.94,65.6,1.1,26.93
2022-02-07 18:00:00,25.64,65.8,0.0,22.64
2022-02-07 19:00:00,25.49,63.3,0.0,22.49
2022-02-07 20:00:00,24.92,62.1,0.0,21.92
2022-02-07 21:00:00,27.26,61.3,0.0,24.26
2022-02-07 22:00:00,24.49,56.6,0.0,21.49
2022-02-07 23:00:00,22.92,61.6,0.0,19.92
2022-02-08 00:00:00,21.65,57.1,0.0,18.65
2022-02-08 01:00:00,23.24,53.4,0.0,20.24
2022-02-08 02:00:00,21.67,52.1,0.0,18.67
2022-02-08 03:00:00,21.23,56.0,0.0,18.23
2022-02-08 04:00:00,21.8,56.5,0.0,18.8
2022-02-08 05:00:00,21.84,50.0,0.0,18.84
2022-02-08 06:00:00,20.93,53.5,0.0,17.93
2022-02-08 07:00:00,21.63,59.2,2.3,18.61
2022-02-08 08:00:00,24.27,61.2,90.9,20.47
2022-02-08 09:00:00,22.73,60.8,181.3,18.14
2022-02-08 10:00:00,23.65,61.6,279.3,18.2
2022-02-08 11:00:00,22.83,66.9,314.8,17.08
2022-02-08 12:00:00,25.74,71.7,313.9,19.99
2022-02-08 13:00:00,22.87,70.4,273.3,17.48
2022-02-08 14:00:00,21.82,68.0,247.7,16.66
2022-02-08 15:00:00,22.39,72.2,194.6,17.69
2022-02-08 16:00:00,24.98,72.6,77.9,21.3
2022-02-08 17:00:00,23.84,69.5,2.0,20.82
2022-02-08 18:00:00,21.46,73.2,0.0,18.46
2022-02-08 19:00:00,23.78,68.8,0.0,20.78
2022-02-08 20:00:00,19.11,65.9,0.0,16.11
2022-02-08 21:00:00,13.03,66.7,0.0,10.03
2022-02-08 22:00:00,12.46,58.8,0.0,9.46
2022-02-08 23:00:00,10.06,66.7,0.0,7.06
2022-02-09 00:00:00,6.88,61.6,0.0,3.88
2022-02-09 01:00:00,7.48,59.5,0.0,4.48
2022-02-09 02:00:00,7.38,58.1,0.0,4.38
2022-02-09 03:00:00,5.97,61.5,0.0,2.97
2022-02-09 04:00:00,3.53,58.3,0.0,0.53
2022-02-09 05:00:00,5.85,58.6,0.0,2.85
2022-02-09 06:00:00,7.94,61.9,0.0,4.94
2022-02-09 07:00:00,8.7,61.9,1.9,5.68
2022-02-09 08:00:00,13.54,64.8,72.0,9.91
2022-02-09 09:00:00,12.45,65.1,119.6,8.4
2022-02-09 10:00:00,10.57,75.2,166.2,6.11
2022-02-09 11:00:00,10.42,75.0,208.7,5.6
2022-02-09 12:00:00,11.47,76.5,208.7,6.64
2022-02-09 13:00:00,12.85,73.5,242.2,7.73
2022-02-09 14:00:00,12.94,83.5,180.7,8.36
2022-02-09 15:00:00,13.91,74.9,135.2,9.73
