run_id,asset_id,asset_type,failure_time,fault_type,severity,severity_category,repair_time_h,total_downtime_h,restoration_time,temperature_stress_factor,load_stress_factor,combined_stress_multiplier
34,FCU_049,FCU,2024-02-25 14:52:30.815487,Coil fouling,1,LOW,1.679931056662067,1.679931056662067,2024-02-25 16:33:18.567291,1.0587431805504268,0.9002865888320135,0.9531722864669003
34,FCU_009,FCU,2024-10-06 17:33:26.629936,Thermostat failure,1,LOW,1.5655006265638263,1.5655006265638263,2024-10-06 19:07:22.432192,0.9041565189544041,0.9612777671991218,0.8691455597390201
34,FCU_048,FCU,2024-12-29 09:41:33.333775,Fan motor failure,2,MEDIUM,6.448236055336446,6.448236055336446,2024-12-29 16:08:26.983574,0.9602137140498963,0.9635804971760016,0.9252432079794141
35,FCU_016,FCU,2023-12-08 22:18:07.941899,Fan motor failure,2,MEDIUM,5.743446386768384,5.743446386768384,2023-12-09 04:02:44.348891,0.8996956977183908,1.0728309261496118,0.9652213686360424
35,FCU_039,FCU,2024-03-16 23:19:01.094871,Fan motor failure,2,MEDIUM,4.225038058439696,4.225038058439696,2024-03-17 03:32:31.231881,1.1849728865206737,1.027886846966266,1.2180180440662502
35,HP_002,HeatPump,2025-01-27 01:26:57.444584,Compressor degradation,4,CRITICAL,11.614762822914248,11.614762822914248,2025-01-27 13:03:50.590746,1.0065812835864856,1.0172966648817208,1.0239917827248934
35,FCU_032,FCU,2025-03-11 11:14:25.397678,Coil fouling,1,LOW,1.8979966758334632,1.8979966758334632,2025-03-11 13:08:18.185711,1.011713773501742,1.0986900596680123,1.1115598661755788
35,HP_001,HeatPump,2025-03-19 08:44:41.165148,Refrigerant leak,3,HIGH,5.593631187731385,5.593631187731385,2025-03-19 14:20:18.237424,0.9472762944910808,0.958176827884095,0.9076581949852636
36,FCU_050,FCU,2023-12-06 21:36:35.617755,Coil fouling,1,LOW,3.0354351007441513,3.0354351007441513,2023-12-07 00:38:43.184118,1.0292052239762541,1.046483149848838,1.0770459246275492
36,FCU_001,FCU,2025-05-03 08:21:48.341441,Thermostat failure,1,LOW,1.4125541832239776,1.4125541832239776,2025-05-03 09:46:33.536501,1.119435450770392,1.0533976035561299,1.179210621177307
37,FCU_050,FCU,2024-11-19 22:06:12.293407,Fan motor failure,2,MEDIUM,2.2874907343666933,2.2874907343666933,2024-11-20 00:23:27.260051,1.0481604783271752,1.082268323364799,1.1343908834963976
37,FCU_009,FCU,2025-02-28 22:12:53.873721,Fan motor failure,2,MEDIUM,2.3965940591484944,2.3965940591484944,2025-03-01 00:36:41.612334,0.8867129631081095,1.1111318584887824,0.9852550226444089
37,FCU_005,FCU,2025-03-19 15:14:16.185068,Coil fouling,1,LOW,1.2464094445163463,1.2464094445163463,2025-03-19 16:29:03.259068,1.010305559756509,1.0575133156111307,1.068411582278465
37,FCU_001,FCU,2025-04-27 09:28:49.527846,Coil fouling,1,LOW,1.9018247254412812,1.9018247254412812,2025-04-27 11:22:56.096858,1.1200959797710086,1.0561342983429598,1.1829717816722243
38,FCU_009,FCU,2024-10-27 08:20:45.220171,Filter blockage,1,LOW,0.6897140785423596,0.6897140785423596,2024-10-27 09:02:08.190854,1.010998609752345,1.0459619829545175,1.057466110620823
38,FCU_031,FCU,2025-03-03 01:35:45.898228,Fan motor failure,2,MEDIUM,3.734214721685126,3.734214721685126,2025-03-03 05:19:49.071226,0.8567473358552102,1.0173924103516738,0.8716482370881073
38,CHWP_002,CHW_Pump,2025-05-10 09:06:15.478739,Seal leakage,2,MEDIUM,5.714562018313832,5.714562018313832,2025-05-10 14:49:07.902005,1.0898878623257477,0.9525821690085725,1.0382077438703772
39,FCU_017,FCU,2024-03-07 21:57:02.810501,Fan motor failure,2,MEDIUM,4.375248347976586,4.375248347976586,2024-03-08 02:19:33.704554,1.04552386909666,1.0655318140832368,1.1140389449058887
39,FCU_050,FCU,2024-09-20 06:58:49.088606,Fan motor failure,2,MEDIUM,6.169324710272976,6.169324710272976,2024-09-20 13:08:58.657563,1.0804965151764367,0.9345386447610531,1.0097657489620278
39,CHWP_003,CHW_Pump,2024-10-19 21:29:42.983883,Seal leakage,2,MEDIUM,3.55050593037986,3.55050593037986,2024-10-20 01:02:44.805232,1.1224610479757984,0.9310328882249695,1.0450481514169336
40,FCU_008,FCU,2023-09-27 23:05:49.109549,Coil fouling,1,LOW,2.4038814444583387,2.4038814444583387,2023-09-28 01:30:03.082749,0.8636397921101004,1.0583930480395045,0.9140703519796133
40,CT_001,CoolingTower,2023-12-27 02:01:15.794624,Fill media degradation,2,MEDIUM,8.621165965464174,8.621165965464174,2023-12-27 10:38:31.992100,0.9969071914307134,1.028618046971594,1.0254367282613974
40,FCU_018,FCU,2024-08-17 16:09:19.461848,Valve actuator,2,MEDIUM,3.6565005770101853,3.6565005770101853,2024-08-17 19:48:42.863925,0.9073862757498465,0.9363322426139669,0.8496150264899891
40,FCU_009,FCU,2024-12-21 00:12:45.416815,Thermostat failure,1,LOW,1.874329381254057,1.874329381254057,2024-12-21 02:05:13.002588,0.9529229139934514,0.9203660334053928,0.8770378824932612
40,HP_001,HeatPump,2025-02-24 08:32:53.399982,Heat exchanger fouling,2,MEDIUM,6.123963238501775,6.123963238501775,2025-02-24 14:40:19.667641,1.10946066874709,1.1209119266675722,1.2436076957671938
40,FCU_044,FCU,2025-04-06 05:22:03.146323,Thermostat failure,1,LOW,1.1367500954531655,1.1367500954531655,2025-04-06 06:30:15.446667,1.0079701581249885,1.0072481410034202,1.0152760679583182
41,FCU_020,FCU,2024-05-14 01:25:16.790964,Filter blockage,1,LOW,0.7074770447347413,0.7074770447347413,2024-05-14 02:07:43.708325,0.8672363569708623,1.0514075143077444,0.9118188224000381
41,FCU_016,FCU,2024-07-13 00:11:37.320154,Coil fouling,1,LOW,1.409166421933449,1.409166421933449,2024-07-13 01:36:10.319273,1.038982432427119,1.125444960042716,1.169317542148023
42,HP_001,HeatPump,2024-10-19 05:31:48.442265,Heat exchanger fouling,2,MEDIUM,5.95216397336719,5.95216397336719,2024-10-19 11:28:56.232569,1.0826726227955359,1.1292723465462657,1.2226322532857148
43,CHWP_001,CHW_Pump,2023-08-16 08:50:06.551488,Bearing wear,3,HIGH,7.1715154179401654,7.1715154179401654,2023-08-16 16:00:24.006993,0.9940069904133336,1.0795505170566073,1.0730807604585963
43,CT_001,CoolingTower,2023-08-27 03:21:02.311657,Drift eliminator damage,2,MEDIUM,5.908155329338418,5.908155329338418,2023-08-27 09:15:31.670843,0.9537391042587523,1.0939241463502158,1.0433182354670751
43,CHWP_001,CHW_Pump,2024-08-25 00:39:53.868487,Seal leakage,2,MEDIUM,2.5128637933613227,2.5128637933613227,2024-08-25 03:10:40.178143,1.0961174242521985,0.9465330215707994,1.0375113375738354
43,FCU_016,FCU,2024-12-17 11:22:25.310704,Fan motor failure,2,MEDIUM,4.6871025080787,4.6871025080787,2024-12-17 16:03:38.879733,1.1449551085526968,0.9934669710863041,1.1374750837236383
45,FCU_044,FCU,2024-06-01 04:35:42.732946,Coil fouling,1,LOW,2.2178294627357285,2.2178294627357285,2024-06-01 06:48:46.919012,0.8533750194758641,0.9340193330696352,0.7970687665491336
45,HWP_001,HW_Pump,2025-04-06 02:35:55.502641,Seal leakage,2,MEDIUM,2.917293483370612,2.917293483370612,2025-04-06 05:30:57.759181,0.9350245743393799,1.14910767472476,1.0744439144296334
46,HP_001,HeatPump,2023-08-23 04:13:47.338332,Sensor malfunction,1,LOW,1.6282846271824851,1.6282846271824851,2023-08-23 05:51:29.162990,0.9244890177948099,1.0307177825754277,0.9528872704368015
46,FCU_016,FCU,2024-12-17 21:58:37.969283,Valve actuator,2,MEDIUM,2.778303638059291,2.778303638059291,2024-12-18 00:45:19.862380,1.0080873385517215,1.1105457937866605,1.1195271535982034
47,FCU_010,FCU,2023-11-22 08:06:19.221976,Fan motor failure,2,MEDIUM,4.7750108659335035,4.7750108659335035,2023-11-22 12:52:49.261093,1.094734745182577,1.069740743240267,1.1710823599625544
47,FCU_029,FCU,2024-12-19 01:21:46.433772,Filter blockage,1,LOW,0.6657035074346358,0.6657035074346358,2024-12-19 02:01:42.966399,0.9254494012768548,1.0646531168212323,0.9852825895297468
47,FCU_007,FCU,2025-04-06 11:31:10.300497,Thermostat failure,1,LOW,1.7229482450793727,1.7229482450793727,2025-04-06 13:14:32.914179,0.9337822244040425,1.0499174912191207,0.9803942903913022
48,FCU_005,FCU,2024-06-22 05:17:31.926626,Fan motor failure,2,MEDIUM,4.8440177352825495,4.8440177352825495,2024-06-22 10:08:10.390473,0.9419695467252335,0.9076256162046683,0.8549556902925222
48,FCU_042,FCU,2024-09-17 08:42:27.713890,Valve actuator,2,MEDIUM,4.234240579130648,4.234240579130648,2024-09-17 12:56:30.979975,0.8426006176398011,0.9262488091924671,0.780457818713703
48,FCU_009,FCU,2025-01-02 11:48:19.275574,Valve actuator,2,MEDIUM,2.292060283725849,2.292060283725849,2025-01-02 14:05:50.692595,0.8,1.0562076205713515,0.8449660964570813
48,FCU_040,FCU,2025-03-17 04:49:47.382358,Valve actuator,2,MEDIUM,3.6640823756363696,3.6640823756363696,2025-03-17 08:29:38.078910,0.9759794329596572,1.0857301522732268,1.0596502983628262
49,FCU_012,FCU,2024-11-18 23:15:10.291423,Fan motor failure,2,MEDIUM,3.097428170015628,3.097428170015628,2024-11-19 02:21:01.032835,1.0942940859301398,1.122372502190468,1.228205591357642
50,FCU_006,FCU,2024-02-13 17:35:12.746726,Fan motor failure,2,MEDIUM,3.9741890338486137,3.9741890338486137,2024-02-13 21:33:39.827248,1.1356135405527108,0.9825943037318041,1.1158473961877997
50,FCU_039,FCU,2024-04-29 10:35:30.508586,Fan motor failure,2,MEDIUM,3.649999291244849,3.649999291244849,2024-04-29 14:14:30.506034,0.9876781543461719,1.0281837109881882,1.0155145899976115
50,FCU_037,FCU,2024-12-15 18:27:34.913554,Fan motor failure,2,MEDIUM,4.370804364046011,4.370804364046011,2024-12-15 22:49:49.809265,0.844041011146625,0.9806056091027293,0.8276713498431197
51,FCU_034,FCU,2024-03-08 15:12:25.632512,Fan motor failure,2,MEDIUM,4.04090199435082,4.04090199435082,2024-03-08 19:14:52.879692,0.8150394279228781,1.0829026344313006,0.8826083436630648
51,FCU_011,FCU,2025-05-16 14:53:35.402175,Fan motor failure,2,MEDIUM,5.056103326677631,5.056103326677631,2025-05-16 19:56:57.374151,1.084708991681997,1.0423643800394633,1.1306620156378362
52,HWP_002,HW_Pump,2023-05-29 01:17:10.536739,Seal leakage,2,MEDIUM,4.056871737497209,4.056871737497209,2023-05-29 05:20:35.274994,1.072208939283565,1.1102495688511804,1.1904195125579595
52,FCU_031,FCU,2024-06-06 09:05:15.751422,Filter blockage,1,LOW,0.8949126321889015,0.8949126321889015,2024-06-06 09:58:57.436898,1.0190349385328088,1.1095246018241594,1.1306443344205215
53,FCU_039,FCU,2023-04-27 03:58:58.434205,Coil fouling,1,LOW,2.194514324352542,2.194514324352542,2023-04-27 06:10:38.685773,0.8599889460397185,0.9548596062695355,0.8211687064116384
53,HWP_002,HW_Pump,2024-02-28 23:16:00.545051,Bearing wear,3,HIGH,6.108383985816077,6.108383985816077,2024-02-29 05:22:30.727400,0.9351486609275317,1.0693596430529644,1.0000102382509228
53,FCU_041,FCU,2024-08-07 13:42:08.258527,Thermostat failure,1,LOW,2.345405277414952,2.345405277414952,2024-08-07 16:02:51.717526,0.8789678377544089,1.1257847091371351,0.9895285515672438
53,FCU_004,FCU,2024-08-31 11:13:21.656959,Fan motor failure,2,MEDIUM,4.138965771760197,4.138965771760197,2024-08-31 15:21:41.933737,1.0501306640904315,1.144502655889401,1.2018773340823992
53,FCU_017,FCU,2024-11-01 05:29:59.854787,Fan motor failure,2,MEDIUM,3.4823313429124747,3.4823313429124747,2024-11-01 08:58:56.247621,0.9112050091629676,1.1241911019141797,1.0243685633206367
54,FCU_009,FCU,2024-10-28 08:45:05.987742,Coil fouling,1,LOW,1.8251782163236148,1.8251782163236148,2024-10-28 10:34:36.629321,0.9645021872972341,0.9266108353614488,0.8937181774794347
54,FCU_007,FCU,2025-03-07 21:39:50.945526,Coil fouling,1,LOW,1.3938542888078795,1.3938542888078795,2025-03-07 23:03:28.820966,0.9951654681099323,1.1111476113457608,1.105775732784137
55,FCU_037,FCU,2024-02-12 02:56:44.849289,Fan motor failure,2,MEDIUM,3.101108108830789,3.101108108830789,2024-02-12 06:02:48.838481,1.0718701782753504,1.1350231024026276,1.2165974151189456
55,FCU_012,FCU,2024-04-24 17:11:07.668938,Fan motor failure,2,MEDIUM,2.8807448007815335,2.8807448007815335,2024-04-24 20:03:58.350221,0.9585619841664709,1.0766287796982719,1.0320154192783018
55,CHWP_001,CHW_Pump,2024-08-24 04:15:52.222695,Impeller damage,4,CRITICAL,12.755689054697166,12.755689054697166,2024-08-24 17:01:12.703292,1.136947833855935,1.11932196845455,1.2726106874217615
55,FCU_018,FCU,2024-09-05 19:02:22.807732,Valve actuator,2,MEDIUM,2.0697863344821203,2.0697863344821203,2024-09-05 21:06:34.038536,0.9474236267690572,0.9520743754502421,0.9020177577429535
55,HP_002,HeatPump,2025-01-30 11:29:55.477525,Heat exchanger fouling,2,MEDIUM,4.345605117386198,4.345605117386198,2025-01-30 15:50:39.655948,1.0823272120395442,1.0907751432255663,1.1805756197293618
55,FCU_010,FCU,2025-03-14 08:36:28.525435,Coil fouling,1,LOW,1.8420563235395748,1.8420563235395748,2025-03-14 10:26:59.928200,0.8052255611760293,0.9899459553812802,0.7971297874558317
56,FCU_029,FCU,2024-04-30 01:06:19.698188,Thermostat failure,1,LOW,2.6187020635061025,2.6187020635061025,2024-04-30 03:43:27.025617,0.8156374243427348,1.1358378457839404,0.9264318550062136
56,HP_001,HeatPump,2024-07-12 14:08:39.357001,Compressor degradation,4,CRITICAL,12.11364054558109,12.11364054558109,2024-07-13 02:15:28.462965,0.9192981279631747,0.9040845927284936,0.8311232736156534
56,FCU_020,FCU,2024-08-24 16:37:40.981255,Filter blockage,1,LOW,0.7149553998880868,0.7149553998880868,2024-08-24 17:20:34.820695,0.8013268930226347,0.9965062139250925,0.7985272282823433
56,FCU_026,FCU,2024-12-25 20:27:31.106244,Valve actuator,2,MEDIUM,4.389340878354492,4.389340878354492,2024-12-26 00:50:52.733406,0.8975602714828333,1.038728871624238,0.9323217680121082
56,FCU_022,FCU,2025-02-15 08:04:35.398285,Fan motor failure,2,MEDIUM,3.7973926287492756,3.7973926287492756,2025-02-15 11:52:26.011748,1.168158134831887,0.9909046308956856,1.1575333054233836
56,FCU_007,FCU,2025-03-31 11:39:04.874515,Filter blockage,1,LOW,0.8132363852962409,0.8132363852962409,2025-03-31 12:27:52.525502,1.0507970938773692,0.9736083720130101,1.0230648478859476
56,FCU_019,FCU,2025-04-23 20:52:07.739031,Coil fouling,1,LOW,2.288863248709078,2.288863248709078,2025-04-23 23:09:27.646726,1.056839106399814,1.0681865688183148,1.1289013388582312
57,FCU_047,FCU,2024-04-01 15:17:41.062374,Coil fouling,1,LOW,1.5326354382610894,1.5326354382610894,2024-04-01 16:49:38.549952,1.069473064761009,1.0163319911476993,1.0869396893873886
57,HP_002,HeatPump,2025-02-23 06:32:37.538543,Refrigerant leak,3,HIGH,8.840094534170495,8.840094534170495,2025-02-23 15:23:01.878866,1.1116246329711081,0.9002026692375776,1.0006874617908341
58,CT_001,CoolingTower,2023-03-25 18:49:04.044138,Drift eliminator damage,2,MEDIUM,3.9230646642096296,3.9230646642096296,2023-03-25 22:44:27.076929,0.9981288718349393,0.9055216306653535,0.9038272836381438
58,HWP_002,HW_Pump,2023-11-29 04:02:10.553714,Impeller damage,4,CRITICAL,12.905886856998611,12.905886856998611,2023-11-29 16:56:31.746399,0.845856919342799,1.0086738156887303,0.8531937263602156
58,FCU_045,FCU,2024-10-14 16:45:51.901606,Filter blockage,1,LOW,0.8945364642064425,0.8945364642064425,2024-10-14 17:39:32.232877,1.0297318143095302,1.1243003632122828,1.1577278528394477
58,FCU_032,FCU,2025-03-05 10:27:53.041523,Valve actuator,2,MEDIUM,2.61293522969667,2.61293522969667,2025-03-05 13:04:39.608350,1.0269493123927205,0.9952770003773994,1.0220990311778597
59,HWP_001,HW_Pump,2023-10-21 21:18:49.542562,Impeller damage,4,CRITICAL,19.64831438575207,19.64831438575207,2023-10-22 16:57:43.474351,1.169198667654314,0.9225233527580111,1.0786130749246574
59,FCU_041,FCU,2024-08-04 21:29:21.932569,Coil fouling,1,LOW,1.8891109926548246,1.8891109926548246,2024-08-04 23:22:42.732143,1.0264612053072593,1.0896737351988386,1.118507815623863
59,FCU_016,FCU,2024-11-17 16:03:32.095638,Fan motor failure,2,MEDIUM,5.6052843032473945,5.6052843032473945,2024-11-17 21:39:51.119130,1.0229386143356556,0.9376748790867636,0.9591838415103674
59,FCU_046,FCU,2025-01-19 16:45:28.680126,Filter blockage,1,LOW,0.9333741364880013,0.9333741364880013,2025-01-19 17:41:28.827017,1.0057308733706378,0.9901387137811708,0.9958130733692169
59,FCU_017,FCU,2025-03-18 20:32:33.137612,Fan motor failure,2,MEDIUM,4.443022263447717,4.443022263447717,2025-03-19 00:59:08.017760,0.9599192225286203,1.0741239405335885,1.0310722178963803
59,HP_001,HeatPump,2025-03-29 07:11:20.953861,Sensor malfunction,1,LOW,2.250554152758397,2.250554152758397,2025-03-29 09:26:22.948811,0.8862099772694269,0.9617115589754803,0.8522783788194055
59,FCU_023,FCU,2025-04-13 23:23:53.469151,Coil fouling,1,LOW,2.0089155701477783,2.0089155701477783,2025-04-14 01:24:25.565204,1.0327079874308525,0.997373327561315,1.029995401823058
60,FCU_039,FCU,2024-02-14 12:11:15.882506,Fan motor failure,2,MEDIUM,3.2940797163149385,3.2940797163149385,2024-02-14 15:28:54.569485,0.9528214616853178,0.9422354143099887,0.8977821247145145
60,FCU_026,FCU,2024-05-19 13:45:01.467546,Thermostat failure,1,LOW,2.6171580860686885,2.6171580860686885,2024-05-19 16:22:03.236656,1.123010946470053,0.9011734806922795,1.012027683485949
60,FCU_001,FCU,2024-12-04 04:23:26.836565,Valve actuator,2,MEDIUM,3.071497833319759,3.071497833319759,2024-12-04 07:27:44.228765,1.057947139886619,1.0874430846136,1.1504573011564407
60,FCU_012,FCU,2025-01-05 07:17:41.270065,Valve actuator,2,MEDIUM,2.3442556195852178,2.3442556195852178,2025-01-05 09:38:20.590296,0.994807826703339,0.9245479467084607,0.9197475335480784
60,FCU_005,FCU,2025-05-06 11:12:36.895027,Valve actuator,2,MEDIUM,1.5640581551296537,1.5640581551296537,2025-05-06 12:46:27.504385,0.8939132219101356,0.949026258621013,0.8483471205212313
60,CHWP_001,CHW_Pump,2025-05-07 03:54:03.195504,VFD malfunction,2,MEDIUM,2.8645493679171974,2.8645493679171974,2025-05-07 06:45:55.573229,0.9502220201976372,1.0311101665436815,0.9797835854994592
61,FCU_027,FCU,2024-12-07 16:57:41.550622,Fan motor failure,2,MEDIUM,2.5301657975209983,2.5301657975209983,2024-12-07 19:29:30.147493,1.1005253719513284,1.1155900777145866,1.2277351852220568
61,HP_002,HeatPump,2025-01-18 10:50:16.205520,Heat exchanger fouling,2,MEDIUM,6.601091112294377,6.601091112294377,2025-01-18 17:26:20.133524,1.1435304975394136,1.133465960104671,1.2961528933024835
61,FCU_014,FCU,2025-01-26 22:22:07.930929,Fan motor failure,2,MEDIUM,3.4138098542178974,3.4138098542178974,2025-01-27 01:46:57.646404,1.0149355163191243,0.9312688985788287,0.9451778804110457
61,FCU_044,FCU,2025-02-12 19:17:40.477961,Coil fouling,1,LOW,1.8742140982557085,1.8742140982557085,2025-02-12 21:10:07.648715,0.9616072565620271,0.9658358683529252,0.9287547796560596
62,HWP_002,HW_Pump,2024-02-18 04:04:24.839667,Bearing wear,3,HIGH,10.0053589817943,10.0053589817943,2024-02-18 14:04:44.132001,0.8944483999397521,0.9848938345024165,0.8809367143812135
62,FCU_016,FCU,2024-08-06 05:21:58.711441,Coil fouling,1,LOW,2.431818717077589,2.431818717077589,2024-08-06 07:47:53.258822,1.050437595138791,1.0494558101325215,1.1023878374000375
62,FCU_033,FCU,2024-12-27 20:27:33.465151,Fan motor failure,2,MEDIUM,2.451708339465052,2.451708339465052,2024-12-27 22:54:39.615173,0.9384012140090163,1.1119023296511554,1.0434104960040977
62,FCU_034,FCU,2025-02-10 16:44:39.127547,Fan motor failure,2,MEDIUM,3.6338273153016476,3.6338273153016476,2025-02-10 20:22:40.905882,1.0274784183462335,1.0082636609959632,1.0359691516761154
62,HP_002,HeatPump,2025-03-01 13:26:04.453573,Heat exchanger fouling,2,MEDIUM,6.982594171558066,6.982594171558066,2025-03-01 20:25:01.792591,1.0774312827436419,1.0045933561105032,1.0823803083098795
62,FCU_038,FCU,2025-04-25 03:49:56.864134,Fan motor failure,2,MEDIUM,3.3235042127161796,3.3235042127161796,2025-04-25 07:09:21.479300,1.058744748511568,1.0372890242312516,1.0982243070935263
62,FCU_027,FCU,2025-05-05 20:58:18.042135,Fan motor failure,2,MEDIUM,4.273959232055772,4.273959232055772,2025-05-06 01:14:44.295370,1.0110677166667816,0.9382418752972967,0.9486260705379971
63,FCU_016,FCU,2024-05-07 00:07:16.520294,Valve actuator,2,MEDIUM,2.311914354111768,2.311914354111768,2024-05-07 02:25:59.411969,1.0434492535931412,0.9333503242661118,0.9739036991963906
63,FCU_048,FCU,2024-05-23 16:13:41.142191,Thermostat failure,1,LOW,1.3127951415134829,1.3127951415134829,2024-05-23 17:32:27.204700,1.0086934800032237,1.1168138584784675,1.1265228574244732
