run_id,asset_id,asset_type,failure_time,fault_type,severity,severity_category,repair_time_h,total_downtime_h,restoration_time
47,FCU_046,FCU,2024-04-03 23:43:34.130262,Thermostat failure,1,LOW,2.966376148832866,2.966376148832866,2024-04-04 02:41:33.084398
47,FCU_014,FCU,2024-06-03 00:30:23.063364,Coil fouling,1,LOW,1.8639731150432373,1.8639731150432373,2024-06-03 02:22:13.366578
47,FCU_048,FCU,2025-03-28 05:29:05.113523,Fan motor failure,2,MEDIUM,3.498375312045526,3.498375312045526,2025-03-28 08:58:59.264646
47,FCU_040,FCU,2025-05-21 16:14:46.414097,Coil fouling,1,LOW,2.7526938480347,2.7526938480347,2025-05-21 18:59:56.111950
48,FCU_018,FCU,2023-11-25 03:45:28.689367,Coil fouling,1,LOW,1.9293186177803303,1.9293186177803303,2023-11-25 05:41:14.236391
48,FCU_040,FCU,2024-12-06 13:12:57.515077,Filter blockage,1,LOW,1.224008407371663,1.224008407371663,2024-12-06 14:26:23.945344
48,FCU_021,FCU,2025-02-08 09:57:15.226220,Fan motor failure,2,MEDIUM,3.446601004921208,3.446601004921208,2025-02-08 13:24:02.989838
48,CT_001,CoolingTower,2025-03-02 12:53:49.667996,Fill media degradation,2,MEDIUM,7.165012330526329,7.165012330526329,2025-03-02 20:03:43.712386
49,FCU_036,FCU,2024-08-25 11:22:21.576652,Coil fouling,1,LOW,1.3682911993060551,1.3682911993060551,2024-08-25 12:44:27.424970
49,FCU_013,FCU,2024-11-12 19:57:41.412218,Coil fouling,1,LOW,1.729451410149172,1.729451410149172,2024-11-12 21:41:27.437295
49,FCU_031,FCU,2025-01-13 22:43:14.169703,Fan motor failure,2,MEDIUM,4.467111037373137,4.467111037373137,2025-01-14 03:11:15.769438
50,CHWP_002,CHW_Pump,2024-08-06 14:25:58.979554,Impeller damage,4,CRITICAL,10.96909147281055,10.96909147281055,2024-08-07 01:24:07.708856
50,FCU_002,FCU,2024-08-26 02:04:36.648831,Filter blockage,1,LOW,0.7138204448530594,0.7138204448530594,2024-08-26 02:47:26.402432
50,FCU_035,FCU,2024-10-14 10:01:24.122691,Coil fouling,1,LOW,1.8506444222640106,1.8506444222640106,2024-10-14 11:52:26.442611
50,FCU_009,FCU,2025-05-01 07:17:38.962243,Filter blockage,1,LOW,1.3972721989339927,1.3972721989339927,2025-05-01 08:41:29.142159
50,HP_002,HeatPump,2025-05-24 12:23:51.371015,Heat exchanger fouling,2,MEDIUM,5.433323910618524,5.433323910618524,2025-05-24 17:49:51.337093
51,HWP_001,HW_Pump,2023-12-22 14:17:34.877337,Impeller damage,4,CRITICAL,12.970082473903597,12.970082473903597,2023-12-23 03:15:47.174243
51,FCU_003,FCU,2024-05-02 04:09:39.274411,Fan motor failure,2,MEDIUM,3.1735767678657023,3.1735767678657023,2024-05-02 07:20:04.150775
51,FCU_043,FCU,2024-05-27 04:27:50.295586,Filter blockage,1,LOW,0.8868490108051778,0.8868490108051778,2024-05-27 05:21:02.952025
51,FCU_019,FCU,2024-06-14 12:54:18.526277,Fan motor failure,2,MEDIUM,4.209981100545244,4.209981100545244,2024-06-14 17:06:54.458239
51,FCU_024,FCU,2024-09-16 08:26:40.775824,Valve actuator,2,MEDIUM,1.7454188847549426,1.7454188847549426,2024-09-16 10:11:24.283809
51,FCU_026,FCU,2024-09-25 03:15:55.984648,Filter blockage,1,LOW,0.6251229560493758,0.6251229560493758,2024-09-25 03:53:26.427290
51,FCU_007,FCU,2024-10-23 12:17:26.747286,Thermostat failure,1,LOW,1.8790543025982152,1.8790543025982152,2024-10-23 14:10:11.342775
51,FCU_008,FCU,2025-05-04 05:22:30.256102,Coil fouling,1,LOW,2.214923700397394,2.214923700397394,2025-05-04 07:35:23.981423
52,HP_001,HeatPump,2023-07-20 21:05:10.378741,Control valve failure,3,HIGH,1.853365915687358,1.853365915687358,2023-07-20 22:56:22.496037
52,FCU_030,FCU,2023-08-28 03:30:45.406176,Filter blockage,1,LOW,1.5087345547531017,1.5087345547531017,2023-08-28 05:01:16.850573
52,FCU_028,FCU,2024-08-18 17:20:02.996468,Fan motor failure,2,MEDIUM,3.830497053346285,3.830497053346285,2024-08-18 21:09:52.785860
52,FCU_035,FCU,2025-01-31 02:56:32.165255,Fan motor failure,2,MEDIUM,3.335316661422046,3.335316661422046,2025-01-31 06:16:39.305236
52,FCU_012,FCU,2025-04-21 04:26:08.177039,Thermostat failure,1,LOW,2.1335822929938413,2.1335822929938413,2025-04-21 06:34:09.073294
53,FCU_038,FCU,2024-09-27 18:25:02.938443,Valve actuator,2,MEDIUM,1.633791741637998,1.633791741637998,2024-09-27 20:03:04.588713
53,FCU_017,FCU,2024-10-14 17:11:03.523697,Coil fouling,1,LOW,2.928861552900768,2.928861552900768,2024-10-14 20:06:47.425287
54,FCU_005,FCU,2024-05-23 23:29:18.816049,Valve actuator,2,MEDIUM,4.400914397268113,4.400914397268113,2024-05-24 03:53:22.107879
54,FCU_028,FCU,2024-07-03 09:44:48.116967,Filter blockage,1,LOW,0.9361082416562955,0.9361082416562955,2024-07-03 10:40:58.106637
54,FCU_040,FCU,2025-03-27 21:48:38.164353,Fan motor failure,2,MEDIUM,3.464467177735041,3.464467177735041,2025-03-28 01:16:30.246193
54,FCU_020,FCU,2025-05-27 08:22:16.048234,Filter blockage,1,LOW,0.9654561210943832,0.9654561210943832,2025-05-27 09:20:11.690270
55,FCU_024,FCU,2024-11-15 13:13:00.440568,Coil fouling,1,LOW,2.147600363477657,2.147600363477657,2024-11-15 15:21:51.801877
56,CHWP_001,CHW_Pump,2025-01-15 20:39:07.554131,Bearing wear,3,HIGH,10.510277482022826,10.510277482022826,2025-01-16 07:09:44.553066
56,FCU_023,FCU,2025-03-15 00:46:35.448501,Valve actuator,2,MEDIUM,2.7074757407095267,2.7074757407095267,2025-03-15 03:29:02.361168
56,FCU_025,FCU,2025-05-13 07:01:19.181448,Fan motor failure,2,MEDIUM,4.034754287646368,4.034754287646368,2025-05-13 11:03:24.296884
57,FCU_017,FCU,2024-01-24 01:42:30.771104,Thermostat failure,1,LOW,2.1527356592850375,2.1527356592850375,2024-01-24 03:51:40.619477
57,CHWP_001,CHW_Pump,2024-02-19 11:27:23.370230,Impeller damage,4,CRITICAL,10.242326561732682,10.242326561732682,2024-02-19 21:41:55.745852
57,FCU_011,FCU,2025-02-23 02:56:35.880984,Coil fouling,1,LOW,1.2022199479050855,1.2022199479050855,2025-02-23 04:08:43.872796
58,FCU_019,FCU,2024-11-26 15:41:01.739054,Valve actuator,2,MEDIUM,3.0206615533698655,3.0206615533698655,2024-11-26 18:42:16.120646
58,FCU_044,FCU,2025-02-21 07:48:40.152536,Fan motor failure,2,MEDIUM,3.945006767038154,3.945006767038154,2025-02-21 11:45:22.176897
58,FCU_034,FCU,2025-03-21 06:33:47.383232,Fan motor failure,2,MEDIUM,5.232577719704228,5.232577719704228,2025-03-21 11:47:44.663023
58,FCU_018,FCU,2025-04-22 21:14:23.965718,Fan motor failure,2,MEDIUM,5.725283047137796,5.725283047137796,2025-04-23 02:57:54.984688
59,HP_001,HeatPump,2024-01-21 15:39:14.948220,Control valve failure,3,HIGH,2.2986211107170695,2.2986211107170695,2024-01-21 17:57:09.984219
59,FCU_002,FCU,2024-03-31 09:12:37.476242,Valve actuator,2,MEDIUM,4.414055128216575,4.414055128216575,2024-03-31 13:37:28.074704
60,FCU_015,FCU,2024-01-17 03:40:02.748079,Coil fouling,1,LOW,1.4835159490468615,1.4835159490468615,2024-01-17 05:09:03.405496
60,HWP_002,HW_Pump,2024-04-08 08:01:48.045333,Bearing wear,3,HIGH,10.93054024446561,10.93054024446561,2024-04-08 18:57:37.990213
60,HP_002,HeatPump,2024-05-03 12:39:25.307287,Refrigerant leak,3,HIGH,8.21185487283597,8.21185487283597,2024-05-03 20:52:07.984829
60,CHWP_002,CHW_Pump,2024-08-21 07:46:12.904234,Bearing wear,3,HIGH,7.052572981217963,7.052572981217963,2024-08-21 14:49:22.166966
60,FCU_022,FCU,2024-10-03 12:41:11.033178,Filter blockage,1,LOW,1.5550319530398453,1.5550319530398453,2024-10-03 14:14:29.148209
60,FCU_047,FCU,2025-02-28 13:28:09.513501,Coil fouling,1,LOW,1.5465104030695338,1.5465104030695338,2025-02-28 15:00:56.950952
61,CHWP_001,CHW_Pump,2023-08-31 03:22:48.347532,Impeller damage,4,CRITICAL,11.565601087093354,11.565601087093354,2023-08-31 14:56:44.511446
61,FCU_031,FCU,2024-04-05 07:18:18.493401,Filter blockage,1,LOW,0.8840449926835354,0.8840449926835354,2024-04-05 08:11:21.055375
61,CHWP_003,CHW_Pump,2024-07-27 03:03:12.718787,Bearing wear,3,HIGH,8.232417895558674,8.232417895558674,2024-07-27 11:17:09.423211
61,FCU_040,FCU,2024-09-28 06:38:03.428888,Fan motor failure,2,MEDIUM,5.457306346747003,5.457306346747003,2024-09-28 12:05:29.731736
61,FCU_047,FCU,2024-10-12 09:02:29.767456,Thermostat failure,1,LOW,2.3406431583698883,2.3406431583698883,2024-10-12 11:22:56.082826
61,FCU_027,FCU,2025-03-06 12:17:45.119439,Coil fouling,1,LOW,1.8173777657073085,1.8173777657073085,2025-03-06 14:06:47.679396
61,FCU_036,FCU,2025-05-16 06:18:26.095865,Thermostat failure,1,LOW,1.9483587681493868,1.9483587681493868,2025-05-16 08:15:20.187430
62,CHWP_001,CHW_Pump,2024-04-28 05:49:39.390187,Bearing wear,3,HIGH,8.175887057955743,8.175887057955743,2024-04-28 14:00:12.583596
62,FCU_047,FCU,2024-11-06 20:04:03.363929,Coil fouling,1,LOW,2.1873437543601386,2.1873437543601386,2024-11-06 22:15:17.801445
62,FCU_040,FCU,2025-03-19 20:56:05.355265,Filter blockage,1,LOW,1.3251037357076718,1.3251037357076718,2025-03-19 22:15:35.728714
62,FCU_042,FCU,2025-03-22 13:12:31.317707,Thermostat failure,1,LOW,3.368552026167757,3.368552026167757,2025-03-22 16:34:38.105001
62,FCU_019,FCU,2025-05-03 13:39:41.250450,Fan motor failure,2,MEDIUM,4.325783775595876,4.325783775595876,2025-05-03 17:59:14.072042
62,FCU_048,FCU,2025-05-21 14:12:12.540008,Fan motor failure,2,MEDIUM,4.97335785125974,4.97335785125974,2025-05-21 19:10:36.628273
63,FCU_005,FCU,2024-11-23 11:16:12.844006,Filter blockage,1,LOW,0.6898421467990853,0.6898421467990853,2024-11-23 11:57:36.275734
64,FCU_005,FCU,2024-03-11 14:44:02.601531,Fan motor failure,2,MEDIUM,3.9581515230265727,3.9581515230265727,2024-03-11 18:41:31.947014
64,FCU_014,FCU,2024-10-31 08:01:44.108252,Filter blockage,1,LOW,1.2954425165361925,1.2954425165361925,2024-10-31 09:19:27.701312
64,FCU_048,FCU,2024-12-21 18:35:50.428722,Thermostat failure,1,LOW,1.5927876581202507,1.5927876581202507,2024-12-21 20:11:24.464291
65,HWP_001,HW_Pump,2025-01-10 03:34:55.197821,Bearing wear,3,HIGH,5.3316219535558576,5.3316219535558576,2025-01-10 08:54:49.036854
66,FCU_040,FCU,2024-08-16 11:10:39.163824,Filter blockage,1,LOW,1.296080149594404,1.296080149594404,2024-08-16 12:28:25.052363
66,FCU_039,FCU,2024-09-27 06:53:59.160057,Coil fouling,1,LOW,1.758379862324932,1.758379862324932,2024-09-27 08:39:29.327561
66,FCU_017,FCU,2024-12-15 10:55:51.329891,Valve actuator,2,MEDIUM,3.4503191926030277,3.4503191926030277,2024-12-15 14:22:52.478984
66,FCU_025,FCU,2024-12-17 14:29:47.268391,Valve actuator,2,MEDIUM,2.8043033581836845,2.8043033581836845,2024-12-17 17:18:02.760480
66,FCU_024,FCU,2025-01-26 22:43:06.885332,Thermostat failure,1,LOW,1.4141020799585864,1.4141020799585864,2025-01-27 00:07:57.652820
66,FCU_044,FCU,2025-02-01 18:43:18.053814,Filter blockage,1,LOW,1.8559058090550609,1.8559058090550609,2025-02-01 20:34:39.314727
66,FCU_026,FCU,2025-02-13 03:29:53.891783,Coil fouling,1,LOW,2.3031124442201465,2.3031124442201465,2025-02-13 05:48:05.096582
66,FCU_032,FCU,2025-04-06 00:53:28.066456,Coil fouling,1,LOW,1.8983612741159355,1.8983612741159355,2025-04-06 02:47:22.167043
67,HWP_002,HW_Pump,2023-03-08 13:00:20.224080,VFD malfunction,2,MEDIUM,4.610218905890973,4.610218905890973,2023-03-08 17:36:57.012141
67,FCU_027,FCU,2024-04-03 14:08:11.406138,Thermostat failure,1,LOW,2.1237248446050936,2.1237248446050936,2024-04-03 16:15:36.815579
67,FCU_004,FCU,2024-08-08 23:46:28.116071,Fan motor failure,2,MEDIUM,5.96591405716543,5.96591405716543,2024-08-09 05:44:25.406677
67,FCU_048,FCU,2024-10-06 20:32:00.659716,Coil fouling,1,LOW,1.7038011514210036,1.7038011514210036,2024-10-06 22:14:14.343861
68,FCU_034,FCU,2024-04-23 03:15:22.892090,Fan motor failure,2,MEDIUM,3.8902068771876173,3.8902068771876173,2024-04-23 07:08:47.636848
68,FCU_017,FCU,2024-06-03 07:46:59.965114,Filter blockage,1,LOW,1.0660765027428118,1.0660765027428118,2024-06-03 08:50:57.840524
68,CT_001,CoolingTower,2024-09-22 22:35:39.132987,Drift eliminator damage,2,MEDIUM,3.3478589261555136,3.3478589261555136,2024-09-23 01:56:31.425121
68,FCU_045,FCU,2024-12-29 09:11:10.597384,Filter blockage,1,LOW,1.0942306933357133,1.0942306933357133,2024-12-29 10:16:49.827880
68,FCU_019,FCU,2025-01-10 13:15:54.633428,Coil fouling,1,LOW,2.808859500396044,2.808859500396044,2025-01-10 16:04:26.527629
68,HP_002,HeatPump,2025-05-19 03:57:34.382693,Compressor degradation,4,CRITICAL,8.307322562574464,8.307322562574464,2025-05-19 12:16:00.743918
69,FCU_042,FCU,2024-04-20 21:54:22.257403,Thermostat failure,1,LOW,2.355269967577202,2.355269967577202,2024-04-21 00:15:41.229286
69,FCU_032,FCU,2024-05-05 14:43:29.572991,Fan motor failure,2,MEDIUM,3.211028463147469,3.211028463147469,2024-05-05 17:56:09.275458
69,FCU_008,FCU,2024-11-25 23:18:36.686530,Coil fouling,1,LOW,2.0707079101409875,2.0707079101409875,2024-11-26 01:22:51.235007
69,FCU_050,FCU,2025-03-07 04:33:45.351529,Fan motor failure,2,MEDIUM,5.493104029582916,5.493104029582916,2025-03-07 10:03:20.526035
69,FCU_012,FCU,2025-04-23 08:33:30.220021,Coil fouling,1,LOW,1.933536743831689,1.933536743831689,2025-04-23 10:29:30.952299
69,FCU_037,FCU,2025-05-20 07:31:57.681343,Coil fouling,1,LOW,2.0171307398049683,2.0171307398049683,2025-05-20 09:32:59.352006
70,FCU_006,FCU,2024-05-14 18:24:02.275707,Coil fouling,1,LOW,1.981371918344017,1.981371918344017,2024-05-14 20:22:55.214613
70,FCU_021,FCU,2024-09-12 13:10:36.807039,Coil fouling,1,LOW,2.5595390167179324,2.5595390167179324,2024-09-12 15:44:11.147499
70,FCU_034,FCU,2024-11-05 20:20:43.715168,Filter blockage,1,LOW,0.915023007411359,0.915023007411359,2024-11-05 21:15:37.797995
70,HWP_001,HW_Pump,2024-11-22 05:55:37.135586,Bearing wear,3,HIGH,9.20099767206103,9.20099767206103,2024-11-22 15:07:40.727205
70,HWP_002,HW_Pump,2024-11-27 16:21:26.958516,Seal leakage,2,MEDIUM,3.661247564934113,3.661247564934113,2024-11-27 20:01:07.449750
70,FCU_017,FCU,2024-11-28 15:29:36.316122,Coil fouling,1,LOW,1.9113949698695005,1.9113949698695005,2024-11-28 17:24:17.338014
70,FCU_028,FCU,2025-01-29 11:38:19.737297,Filter blockage,1,LOW,1.0200703300437435,1.0200703300437435,2025-01-29 12:39:31.990485
70,CHWP_001,CHW_Pump,2025-02-27 18:45:11.025680,Bearing wear,3,HIGH,8.067696092800709,8.067696092800709,2025-02-28 02:49:14.731614
70,FCU_004,FCU,2025-03-15 10:47:10.551224,Fan motor failure,2,MEDIUM,4.156239073946512,4.156239073946512,2025-03-15 14:56:33.011890
70,HP_001,HeatPump,2025-03-20 10:52:11.266896,Compressor degradation,4,CRITICAL,17.425208559730617,17.425208559730617,2025-03-21 04:17:42.017711
71,FCU_027,FCU,2025-04-28 19:17:28.422615,Filter blockage,1,LOW,0.9055433751370203,0.9055433751370203,2025-04-28 20:11:48.378765
71,FCU_007,FCU,2025-05-26 20:53:23.425089,Fan motor failure,2,MEDIUM,5.110990186727663,5.110990186727663,2025-05-27 02:00:02.989761
72,FCU_009,FCU,2024-08-27 20:31:45.349490,Valve actuator,2,MEDIUM,2.6958610884748455,2.6958610884748455,2024-08-27 23:13:30.449409
72,FCU_023,FCU,2025-04-25 13:37:05.275419,Fan motor failure,2,MEDIUM,2.700856125632766,2.700856125632766,2025-04-25 16:19:08.357471
75,FCU_030,FCU,2025-03-03 08:18:07.067610,Filter blockage,1,LOW,0.8617636164000652,0.8617636164000652,2025-03-03 09:09:49.416629
75,CHWP_002,CHW_Pump,2025-03-13 10:37:27.389192,Seal leakage,2,MEDIUM,5.68363762238926,5.68363762238926,2025-03-13 16:18:28.484633
75,HP_001,HeatPump,2025-05-05 04:48:18.566574,Control valve failure,3,HIGH,3.8207988635018046,3.8207988635018046,2025-05-05 08:37:33.442483
76,FCU_027,FCU,2024-12-12 21:34:43.371124,Thermostat failure,1,LOW,1.712841102496409,1.712841102496409,2024-12-12 23:17:29.599093
76,FCU_016,FCU,2025-03-31 08:32:58.612871,Filter blockage,1,LOW,1.3455118492978722,1.3455118492978722,2025-03-31 09:53:42.455528
77,HP_002,HeatPump,2024-01-21 19:44:32.457415,Sensor malfunction,1,LOW,2.071615643563617,2.071615643563617,2024-01-21 21:48:50.273732
77,FCU_021,FCU,2024-07-11 15:46:47.179040,Filter blockage,1,LOW,0.5022029742657528,0.5022029742657528,2024-07-11 16:16:55.109747
77,FCU_022,FCU,2024-11-10 10:31:26.331531,Thermostat failure,1,LOW,1.3864506845555526,1.3864506845555526,2024-11-10 11:54:37.553995
77,FCU_028,FCU,2025-01-11 16:18:12.627512,Thermostat failure,1,LOW,2.8242174101136874,2.8242174101136874,2025-01-11 19:07:39.810188
77,FCU_019,FCU,2025-05-07 11:23:42.670461,Valve actuator,2,MEDIUM,2.6837896549778595,2.6837896549778595,2025-05-07 14:04:44.313219
78,HWP_002,HW_Pump,2024-11-04 21:41:59.891157,Seal leakage,2,MEDIUM,6.181767139274762,6.181767139274762,2024-11-05 03:52:54.252858
78,FCU_048,FCU,2024-11-11 00:38:21.107236,Coil fouling,1,LOW,2.2769153094788157,2.2769153094788157,2024-11-11 02:54:58.002350
78,FCU_013,FCU,2025-01-20 10:47:18.222537,Valve actuator,2,MEDIUM,5.172230981073353,5.172230981073353,2025-01-20 15:57:38.254069
79,HP_001,HeatPump,2024-02-17 08:49:32.694141,Heat exchanger fouling,2,MEDIUM,3.9792203420973045,3.9792203420973045,2024-02-17 12:48:17.887373
79,FCU_025,FCU,2024-10-21 04:30:26.236684,Fan motor failure,2,MEDIUM,6.064191362130451,6.064191362130451,2024-10-21 10:34:17.325588
79,FCU_040,FCU,2025-01-22 04:39:33.157437,Coil fouling,1,LOW,2.8050439674908763,2.8050439674908763,2025-01-22 07:27:51.315720
79,FCU_021,FCU,2025-02-21 18:43:51.855182,Coil fouling,1,LOW,2.7258247664227944,2.7258247664227944,2025-02-21 21:27:24.824341
79,HP_002,HeatPump,2025-04-02 19:31:16.580904,Heat exchanger fouling,2,MEDIUM,4.074982913886872,4.074982913886872,2025-04-02 23:35:46.519394
80,FCU_017,FCU,2025-01-28 23:54:20.123150,Valve actuator,2,MEDIUM,3.127835224923949,3.127835224923949,2025-01-29 03:02:00.329960
80,HP_001,HeatPump,2025-04-06 21:30:34.686007,Compressor degradation,4,CRITICAL,11.614060630761529,11.614060630761529,2025-04-07 09:07:25.304278
81,CHWP_001,CHW_Pump,2024-04-30 08:26:59.495234,VFD malfunction,2,MEDIUM,3.426470487357347,3.426470487357347,2024-04-30 11:52:34.788988
81,FCU_042,FCU,2024-05-07 02:20:29.120678,Fan motor failure,2,MEDIUM,3.372100775702099,3.372100775702099,2024-05-07 05:42:48.683471
81,HP_002,HeatPump,2024-08-14 22:55:08.399647,Heat exchanger fouling,2,MEDIUM,5.98928972617359,5.98928972617359,2024-08-15 04:54:29.842661
81,FCU_031,FCU,2024-11-06 03:04:40.024946,Filter blockage,1,LOW,0.8045751656382946,0.8045751656382946,2024-11-06 03:52:56.495542
81,FCU_006,FCU,2024-11-10 00:18:24.014349,Coil fouling,1,LOW,2.223991576834682,2.223991576834682,2024-11-10 02:31:50.384026
81,FCU_032,FCU,2025-01-14 13:09:20.430382,Filter blockage,1,LOW,0.5,0.5,2025-01-14 13:39:20.430382
82,FCU_014,FCU,2024-09-29 09:29:30.961346,Filter blockage,1,LOW,1.0730453149553885,1.0730453149553885,2024-09-29 10:33:53.924480
82,FCU_017,FCU,2024-12-02 22:02:04.832550,Filter blockage,1,LOW,1.1005529599654267,1.1005529599654267,2024-12-02 23:08:06.823206
82,FCU_036,FCU,2024-12-30 17:09:23.154818,Coil fouling,1,LOW,2.100777200788553,2.100777200788553,2024-12-30 19:15:25.952741
82,FCU_013,FCU,2025-01-07 18:41:41.025916,Thermostat failure,1,LOW,2.1820981661858343,2.1820981661858343,2025-01-07 20:52:36.579314
82,FCU_022,FCU,2025-04-02 10:10:40.599295,Coil fouling,1,LOW,2.754374945797471,2.754374945797471,2025-04-02 12:55:56.349100
83,FCU_026,FCU,2023-07-26 17:15:04.552986,Fan motor failure,2,MEDIUM,4.570158154873125,4.570158154873125,2023-07-26 21:49:17.122344
83,FCU_034,FCU,2024-07-27 21:34:56.886321,Filter blockage,1,LOW,1.4909847505541665,1.4909847505541665,2024-07-27 23:04:24.431423
83,FCU_009,FCU,2025-01-27 04:16:20.370169,Valve actuator,2,MEDIUM,5.084786934665414,5.084786934665414,2025-01-27 09:21:25.603134
83,HP_002,HeatPump,2025-02-15 15:03:37.462712,Compressor degradation,4,CRITICAL,13.174719648284679,13.174719648284679,2025-02-16 04:14:06.453446
83,FCU_019,FCU,2025-02-28 18:23:17.520878,Filter blockage,1,LOW,0.9391969744243087,0.9391969744243087,2025-02-28 19:19:38.629986
83,FCU_038,FCU,2025-04-13 16:53:19.639593,Filter blockage,1,LOW,1.2618884783731044,1.2618884783731044,2025-04-13 18:09:02.438115
84,FCU_037,FCU,2024-08-15 01:10:49.830128,Valve actuator,2,MEDIUM,2.864774548808748,2.864774548808748,2024-08-15 04:02:43.018504
84,CHWP_002,CHW_Pump,2025-05-15 00:01:28.632791,Impeller damage,4,CRITICAL,8.033438770298977,8.033438770298977,2025-05-15 08:03:29.012364
85,FCU_006,FCU,2023-06-30 22:20:49.910004,Thermostat failure,1,LOW,2.1233375504470775,2.1233375504470775,2023-07-01 00:28:13.925186
85,FCU_049,FCU,2023-09-27 22:07:56.150553,Coil fouling,1,LOW,2.155734696696659,2.155734696696659,2023-09-28 00:17:16.795461
85,FCU_046,FCU,2024-08-03 13:20:11.460447,Coil fouling,1,LOW,2.6179334415942392,2.6179334415942392,2024-08-03 15:57:16.020837
85,FCU_037,FCU,2024-09-13 04:51:44.109874,Valve actuator,2,MEDIUM,5.434201047538491,5.434201047538491,2024-09-13 10:17:47.233645
85,FCU_009,FCU,2024-12-22 10:09:25.169381,Thermostat failure,1,LOW,1.5742715665372924,1.5742715665372924,2024-12-22 11:43:52.547021
85,FCU_024,FCU,2025-01-30 02:04:20.645565,Filter blockage,1,LOW,0.7850691914074104,0.7850691914074104,2025-01-30 02:51:26.894654
86,FCU_008,FCU,2023-11-27 19:38:12.339775,Fan motor failure,2,MEDIUM,5.168046362351574,5.168046362351574,2023-11-28 00:48:17.306679
86,FCU_016,FCU,2024-05-06 08:25:49.200052,Fan motor failure,2,MEDIUM,6.551355813632827,6.551355813632827,2024-05-06 14:58:54.080981
86,FCU_047,FCU,2024-07-30 17:23:34.599329,Fan motor failure,2,MEDIUM,5.307984708818095,5.307984708818095,2024-07-30 22:42:03.344281
86,FCU_027,FCU,2025-02-18 11:12:25.093153,Coil fouling,1,LOW,1.6340904554892632,1.6340904554892632,2025-02-18 12:50:27.818793
86,FCU_005,FCU,2025-02-20 08:29:54.286672,Valve actuator,2,MEDIUM,2.697567629144069,2.697567629144069,2025-02-20 11:11:45.530137
87,FCU_021,FCU,2024-11-09 21:47:43.828211,Thermostat failure,1,LOW,1.5854526824246857,1.5854526824246857,2024-11-09 23:22:51.457868
